index,service,description,url,phone,url_phone
100,Belmar Housing Authority,"Belmar Housing Authority is located at 710 8th Avenue #1, Belmar, NJ 07719. There is no information regarding operating hours available on the site. The waiting list for their senior and handicapped residence facility is currently closed, and no prerequisites or forms of identification are mentioned for using their services.",https://www.belmarhousingauthority.com/,7326811795,https://www.belmarhousingauthority.com/
101,Benefits Enrollment Center (CUMAC),"CUMAC is located at 223 Ellison Street, Paterson, NJ 07509. The Marketplace operates Monday to Friday from 10:00 am to 3:00 pm. Guests are required to schedule appointments once a month to access the Marketplace, indicating a form of prior arrangement is necessary.",https://www.cumac.org/programs,9737425518,https://www.cumac.org/programs
103,Bergen Community College,"MAIN CAMPUS: 400 Paramus Rd, Paramus, NJ 07652. Phone: (201) 447-7100. 

MEADOWLANDS: 1280 Wall Street W, Lyndhurst, NJ 07071. Phone: (201) 301-9699. 

CIARCO LEARNING CENTER: 355 Main Street, Hackensack, NJ 07601. Phone: (201) 489-1551. 

Operating hours and prerequisites for using the facilities (such as identification) are not specified.",https://bergen.edu/,2016125480,https://bergen.edu/about-us/contact-us/contacts-directory/
104,Bergen Community College Wellness Center,"Location: Bergen Community College Wellness Center, Pitkin Education Center, Room G-208.  
Operating hours: Monday-Thursday 9:30 a.m. – 4:30 p.m.  
Prerequisites: No specific prerequisites mentioned; however, a representative from the Community Food Bank of New Jersey will be available for assistance on specified dates. Appointments are not required for these events.",https://bergen.edu/health-wellness-and-personal-counseling/wellness-center/,2016125365,https://bergen.edu/health-wellness-and-personal-counseling/wellness-center/
105,Bergen County Animal Shelter and Adoption Center,"The Bergen County Animal Shelter and Adoption Center is located at 100 United Lane, Teterboro, NJ 07608. The adoption hours are Tuesday to Friday from 1 pm to 4 pm, and Saturday and Sunday from 1 pm to 4 pm. The shelter is closed for adoptions on Monday and for all major holidays. To adopt a pet, applicants can print and complete an application beforehand and submit it for approval. Surrenders are by appointment only after a phone interview, and lost pet situations require contacting the shelter to complete a lost pet form.",https://www.co.bergen.nj.us/animal-shelter-adoption-center,2012294600,https://www.co.bergen.nj.us/animal-shelter-adoption-center
106,Bergen County Board of Social Services,"Location: 218 Route 17 North, Rochelle Park, NJ 07662-3300  
Operating Hours: Weekdays 8:00 am to 4:30 pm  
Prerequisites: No specific prerequisites are mentioned for applying, but options for online applications are encouraged, and a phone call to request a paper application can be made if needed.",https://bcbss.com/,2013684200,https://bcbss.com/contact-us/
107,Bergen County Community Mental Health Law Project,"The Bergen County Community Mental Health Law Project is located at One Bergen County Plaza, 4th Floor, Hackensack, NJ 07601. The office provides free legal services to Bergen County residents diagnosed with a mental illness who are currently receiving treatment and meet federal poverty guidelines. There are prerequisites for using the services: individuals must be at least 18 years old, have a primary diagnosis of mental illness, have a history of mental health treatment, require substantial assistance in daily living, and must be residents of Bergen County. Clients need to complete an intake form to initiate services. Operating hours are not specified.",https://www.co.bergen.nj.us/mental-health-law-project,2016342762,https://www.co.bergen.nj.us/mental-health-law-project
108,Bergen County Community Transportation,"The Community Transportation service in Bergen County provides scheduled, door-to-door transportation primarily for persons with disabilities, seniors, and frail residents. The service operates in a professional and courteous manner, regardless of weather conditions. It facilitates access to medical visits, meals, employment, recreational activities, and social services. 

For inquiries, the contact number is (201) 368-5955. There is no explicit information regarding operating hours or prerequisites such as identification requirements mentioned in the provided text.",https://www.co.bergen.nj.us/public-works-community-transportation,2013685955,https://www.co.bergen.nj.us/public-works-community-transportation
109,Bergen County Department of Health Services,"Bergen County Department of Health Services is located at One Bergen County Plaza, 4th Floor, Hackensack, NJ 07601-7076. The contact phone number is 201-634-2600, and the health & safety hotline is 201-225-7000. The operating hours are not specified. There is no information available regarding prerequisites such as identification requirements for using health services.",https://www.co.bergen.nj.us/departments-and-services/about-health-services,2016342657,https://www.co.bergen.nj.us/departments-and-services/about-health-services
111,Bergen County Division of Mental Health,"Location: One Bergen County Plaza, 4th Floor, Hackensack, NJ 07601-7076  
Operating Hours: Not specified  
Prerequisites: No specific identification or forms mentioned; however, services are available regardless of ability to pay. For crisis assistance, individuals can call or text 988, and in emergencies, 911 should be called.",https://www.co.bergen.nj.us/mental-health-addiction-services,2016342745,https://www.co.bergen.nj.us/mental-health-addiction-services
112,Bergen County HEARTS,"Location: 40 Passaic Street, Hackensack, NJ 07601  
Operating Hours: Monday through Friday, 8 AM to 4:45 PM (2 PM cutoff for emergency shelter same-day placements)  
Prerequisites: Walk-ins welcome, but appointments are recommended due to COVID-19 protocols. No referral needed to meet with the Coordinated Assessment Intake Specialist, but individuals must meet the definition of at risk or imminently homeless. For after-hours emergencies, families should call the Bergen County Homeless Hotline (211).",https://www.co.bergen.nj.us/hearts-homeless-family-services,2016343060,https://www.co.bergen.nj.us/hearts-homeless-family-services
114,Bergen County Job Center,"Location: 60 State Street, Hackensack, NJ 07601  
Operating Hours: Monday - Friday, 8 AM - 4:30 PM (varies per department)  
Prerequisites: No specific identification requirements mentioned.",https://bergenjobcenter.com/,2013299600,https://bergenjobcenter.com/contact/
116,Bergen County Office of Alcohol and Drug Abuse,"The 988 Lifeline Pre-Chat Survey does not provide specific information regarding its location, operating hours, or prerequisites such as identification requirements.",https://988lifeline.org/chat,988,https://988lifeline.org/chat
117,Bergen County Office Of alcohol and drug abuse,"The 988 Lifeline Pre-Chat Survey is a tool for individuals seeking support through the 988 hotline. However, no specific information regarding location, operating hours, or prerequisites (such as identification requirements) is provided on the website.",https://988lifeline.org/chat,988,https://988lifeline.org/chat
118,Bergen County Technical Schools adult and continuing education,"Location: 190 Hackensack Avenue, Hackensack, NJ 07601

Operating Hours: Information Sessions held each Wednesday at 1 PM.

Prerequisites: No specific prerequisites such as identification mentioned for using the services.",https://www.bergen.org/Page/4343,2013436000,https://www.bergen.org/Page/4343
119,Bergen Family Center,"Bergen Family Center is located at 44 Armory St., Englewood, NJ 07631, with an additional location at SESCIL, 228 Grand Ave., Englewood, NJ 07631. The operating hours are not explicitly stated on the website. There is no specific information mentioned regarding prerequisites for using their services, such as a need for identification.",https://bergenfamilycenter.org/,2015680817,https://bergenfamilycenter.org/
120,Bergen Hearts,"Location: 40 Passaic Street, Hackensack, NJ 07601  
Operating Hours: Monday through Friday 8AM to 4:45PM (2PM Cutoff for Emergency Shelter Same Day Placements)  
Prerequisites: No referral needed to meet with the Coordinated Assessment Intake Specialist; individuals must meet the definition of at-risk or imminently homeless. Walk-ins are welcome but appointments are encouraged due to COVID-19 protocols. Families experiencing homelessness after hours should call 211 for temporary assistance.",https://www.co.bergen.nj.us/hearts-homeless-family-services,2016343060,https://www.co.bergen.nj.us/hearts-homeless-family-services
121,Bergen Office of Public Health Nursing,"Bergen County's Office of Public Health Nursing is located at One Bergen County Plaza, 4th Floor, Hackensack, NJ 07601-7076. While the specific operating hours are not provided, the office can be contacted at phone number 201-634-2600. No prerequisites such as identification requirements are mentioned for using their services.",https://www.co.bergen.nj.us/public-health-nursing,2016342600,https://www.co.bergen.nj.us/public-health-nursing
122,Bergen One Stop,"Location: 60 State Street, Hackensack, NJ 07601  
Operating Hours: Monday - Friday: 8 AM - 4:30 PM (varies per department)  
Prerequisites: No specific prerequisites mentioned; however, it offers specialized support for individuals with disabilities, veterans, displaced homemakers, justice-involved clients, mature workers, and youth.",https://bergenjobcenter.com/,2013299600,https://www.bergenresourcenet.org/search/bergen-county-job-center-one-stop-career-center/
123,Bergen Resource Net,"Bergen ResourceNet provides resources for children and families in Bergen County, NJ. The location is 3 University Plaza Drive, Suite 300, Hackensack, NJ 07601. There are no specific operating hours mentioned on the website. As for prerequisites, there is no information provided regarding the need for identification or other requirements to access services.",https://www.bergenresourcenet.org/,5512850800,https://www.bergenresourcenet.org/
